brand,model,car_name,price,year,hand_num,horse_power,4x4,fuel_type,engine_volume,valid_test,magnesium_wheels,distance_control,economical,adaptive_cruise_control,cruise_control,brand_group,car_age,price_per_hp,price_per_liter,age_bucket,price_bucket
chevrolet,camaro,Chevrolet Camaro,126000.0,2014,3,312.0,0,electric,3.6,1,0,0,0,0,0,Budget,11,403.84615384615387,35000.0,11-15,100-200k
volkswagen,golf gti,Volkswagen Golf GTI,60000.0,2011,6,210.0,0,petrol,2.0,1,1,0,0,0,0,Other,14,285.7142857142857,30000.0,11-15,50-100k
nissan,x-trail,Nissan X-Trail,98000.0,2018,2,130.0,0,diesel,1.6,0,1,1,1,0,0,Budget,7,753.8461538461538,61250.0,7-10,50-100k
hyundai,ioniq,Hyundai Ioniq,67000.0,2018,2,141.0,0,hybrid,1.6,0,1,0,0,1,1,Budget,7,475.177304964539,41875.0,7-10,50-100k
ford,mustang,Ford Mustang,120000.0,2014,2,305.0,0,petrol,3.7,1,1,0,0,0,0,Other,11,393.44262295081967,32432.43243243243,11-15,100-200k
mercedes-benz,e-class,Mercedes E-Class,200000.0,2018,2,211.0,0,hybrid,2.0,0,0,0,1,1,1,Luxury,7,947.8672985781991,100000.0,7-10,100-200k
skoda,superb,Skoda Superb (until 2019),75000.0,2018,2,180.0,0,petrol,1.8,0,1,1,1,0,0,Budget,7,416.6666666666667,41666.666666666664,7-10,50-100k
suzuki,swift,Suzuki Swift,17000.0,2008,3,101.0,0,petrol,1.5,1,1,0,0,0,0,Budget,17,168.31683168316832,11333.333333333334,15+,0-50k
toyota,corolla hybrid,Toyota Corolla Hybrid,114900.0,2021,1,98.0,0,hybrid,1.8,0,0,0,1,1,1,Budget,4,1172.4489795918366,63833.33333333333,4-6,100-200k
chevrolet,impala,Chevrolet Impala,54000.0,2017,2,305.0,0,electric,3.6,1,1,1,0,0,0,Budget,8,177.04918032786884,15000.0,7-10,50-100k
audi,a4,Audi A4,127800.0,2018,1,252.0,1,petrol,2.0,0,1,0,1,1,1,Luxury,7,507.14285714285717,63900.0,7-10,100-200k
subaru,forester,Subaru Forester,160000.0,2021,1,182.0,1,petrol,2.5,1,1,0,0,0,0,Other,4,879.1208791208791,64000.0,4-6,100-200k
skoda,octavia,Skoda Octavia,120000.0,2021,1,150.0,0,petrol,1.5,1,0,0,0,0,0,Budget,4,800.0,80000.0,4-6,100-200k
kia,sportage,Kia Sportage,75000.0,2019,1,136.0,0,diesel,1.6,0,1,1,0,0,0,Budget,6,551.4705882352941,46875.0,4-6,50-100k
lexus,nx,Lexus NX,218000.0,2021,1,155.0,0,hybrid,2.5,0,0,1,0,1,1,Luxury,4,1406.4516129032259,87200.0,4-6,200-400k
alfa romeo,stelvio,Alfa Romeo Stelvio,179900.0,2021,0,200.0,1,petrol,2.0,0,1,1,0,1,1,Other,4,899.5,89950.0,4-6,100-200k
renault,grand scenic,Renault Grand Scenic,64000.0,2020,1,140.0,0,petrol,1.3,1,1,1,0,0,0,Budget,5,457.14285714285717,49230.76923076923,4-6,50-100k
citroen,c4,Citroen C4 Speedorer,74900.0,2020,1,130.0,0,petrol,1.2,0,1,1,0,1,1,Other,5,576.1538461538462,62416.66666666667,4-6,50-100k
hyundai,ioniq,Hyundai Ioniq,132591.0,2021,1,141.0,0,hybrid,1.6,0,1,0,0,1,1,Budget,4,940.3617021276596,82869.375,4-6,100-200k
suzuki,jimny,Suzuki Jimny,145000.0,2022,0,102.0,1,petrol,1.5,1,1,1,0,0,0,Budget,3,1421.5686274509803,96666.66666666667,0-3,100-200k
skoda,kodiaq,Skoda Kodiaq,117431.0,2017,2,150.0,0,petrol,1.4,0,0,0,0,0,0,Budget,8,782.8733333333333,83879.28571428572,7-10,100-200k
mitsubishi,pajero,Mitsubishi Pajero long,2000.0,2001,5,165.0,1,diesel,3.2,1,0,0,0,0,0,Other,24,12.121212121212121,625.0,15+,0-50k
mazda,cx-5,Mazda CX-5,125000.0,2021,2,165.0,0,petrol,2.0,0,1,1,1,0,0,Other,4,757.5757575757576,62500.0,4-6,100-200k
honda,civic,The new Honda Civic hatchback,50000.0,2017,2,142.0,0,petrol,1.8,1,1,1,0,0,0,Budget,8,352.11267605633805,27777.777777777777,7-10,0-50k
bmw,x2,BMW X2,185000.0,2022,2,136.0,0,petrol,1.5,0,1,1,1,0,0,Luxury,3,1360.2941176470588,123333.33333333333,0-3,100-200k
kia,niro hybrid,Kia Niro Hybrid,81000.0,2018,1,141.0,0,hybrid,1.6,0,1,1,0,1,1,Budget,7,574.468085106383,50625.0,7-10,50-100k
skoda,yeti,Skoda Yeti / Yeti,25300.0,2013,2,105.0,0,petrol,1.2,1,1,0,1,0,0,Budget,12,240.95238095238096,21083.333333333336,11-15,0-50k
kia,picanto,Kia Picanto,27000.0,2013,2,85.0,0,petrol,1.2,1,1,0,0,0,0,Budget,12,317.6470588235294,22500.0,11-15,0-50k
fiat,doblo,Fiat Doblo,15000.0,2015,3,90.0,0,diesel,1.2,1,0,0,1,0,0,Budget,10,166.66666666666666,12500.0,7-10,0-50k
bmw,z4,BMW Z4,18000.0,2021,2,197.0,0,petrol,2.0,0,1,1,0,1,1,Luxury,4,91.37055837563452,9000.0,4-6,0-50k
bmw,x2,BMW X2,190000.0,2023,2,136.0,0,petrol,1.5,0,1,1,1,0,0,Luxury,2,1397.0588235294117,126666.66666666667,0-3,100-200k
isuzu,d-max,Isuzu 4X4 D-MAX,130000.0,2017,2,163.0,1,diesel,2.5,1,0,0,0,0,0,Other,8,797.5460122699386,52000.0,7-10,100-200k
nissan,qashqai,Nissan Qashqai,135000.0,2022,1,156.0,0,petrol,1.3,0,1,1,0,0,0,Budget,3,865.3846153846154,103846.15384615384,0-3,100-200k
citroen,jumpy,Long Citroën Jumpy,89000.0,2017,2,177.0,0,diesel,2.0,1,0,0,0,0,0,Other,8,502.82485875706215,44500.0,7-10,50-100k
volkswagen,golf,Volkswagen Golf,14500.0,2008,4,102.0,0,petrol,1.6,1,0,0,0,0,0,Other,17,142.15686274509804,9062.5,15+,0-50k
peugeot,3008,Peugeot 3008,55000.0,2017,2,120.0,0,diesel,1.6,0,1,1,1,0,0,Other,8,458.3333333333333,34375.0,7-10,50-100k
toyota,land cruiser,Toyota Land Cruiser long,212000.0,2014,2,190.0,1,diesel,3.0,1,1,0,0,0,0,Budget,11,1115.7894736842106,70666.66666666667,11-15,200-400k
hyundai,i10,Hyundai i10,70000.0,2022,1,84.0,0,petrol,1.2,0,0,1,0,0,0,Budget,3,833.3333333333334,58333.333333333336,0-3,50-100k
kia,ceed,Kia CEED / CEED,20000.0,2017,2,136.0,0,diesel,1.6,1,1,0,1,0,0,Budget,8,147.05882352941177,12500.0,7-10,0-50k
suzuki,grand vitara,Suzuki Grand Vitra,24800.0,2007,2,140.0,1,petrol,2.0,1,1,0,0,0,0,Budget,18,177.14285714285714,12400.0,15+,0-50k
infiniti,ex37,Infiniti QX50 / EX37,170000.0,2022,1,268.0,0,petrol,2.0,1,1,1,0,0,0,Other,3,634.3283582089553,85000.0,0-3,100-200k
nissan,sentra,Nissan Sentra,87900.0,2021,1,149.0,0,petrol,2.0,0,1,1,0,1,1,Budget,4,589.9328859060403,43950.0,4-6,50-100k
subaru,b4,Subaru B4,18000.0,2010,2,150.0,1,petrol,2.0,1,1,0,0,0,0,Other,15,120.0,9000.0,11-15,0-50k
kia,niro phev,Kia Niro PHEV,136000.0,2023,1,141.0,0,electric,1.6,0,1,1,0,1,1,Budget,2,964.5390070921986,85000.0,0-3,100-200k
nissan,juke,Nissan Juke / Juke,22500.0,2012,1,117.0,0,petrol,1.6,1,1,0,0,0,0,Budget,13,192.30769230769232,14062.5,11-15,0-50k
renault,megane grand coupe,Renault Megane Grand Coupe,79000.0,2021,1,116.0,0,diesel,1.5,0,1,1,0,1,1,Budget,4,681.0344827586207,52666.666666666664,4-6,50-100k
audi,q5,Audi Q5,95000.0,2017,2,180.0,1,petrol,2.0,1,1,0,0,0,0,Luxury,8,527.7777777777778,47500.0,7-10,50-100k
chevrolet,silverado 3500,Chevrolet Silverado 3500,94900.0,2019,2,445.0,1,diesel,6.6,0,0,0,0,0,0,Budget,6,213.25842696629215,14378.78787878788,4-6,50-100k
honda,civic,The new Honda Civic sedan,49900.0,2018,4,125.0,0,petrol,1.6,0,1,1,1,0,0,Budget,7,399.2,31187.5,7-10,0-50k
renault,clio,Renault Clio 5th generation (2019 onwards),75000.0,2020,2,131.0,0,petrol,1.3,1,1,1,0,0,0,Budget,5,572.5190839694657,57692.30769230769,4-6,50-100k
renault,megane grand coupe,Renault Megane Grand Coupe,81000.0,2021,1,116.0,0,diesel,1.5,0,1,0,1,1,1,Budget,4,698.2758620689655,54000.0,4-6,50-100k
bmw,x7,BMW X7,30000.0,2023,1,,1,petrol,3.0,0,0,1,0,1,1,Luxury,2,,10000.0,0-3,0-50k
toyota,corolla hybrid,Toyota Corolla Hybrid,92900.0,2021,1,98.0,0,hybrid,1.8,0,1,0,1,0,0,Budget,4,947.9591836734694,51611.11111111111,4-6,50-100k
mazda,6,Mazda 6,69500.0,2018,1,165.0,0,petrol,2.0,0,1,0,0,0,0,Other,7,421.2121212121212,34750.0,7-10,50-100k
kia,niro hybrid,Kia Niro Hybrid,96000.0,2019,2,141.0,0,hybrid,1.6,0,1,0,0,1,1,Budget,6,680.8510638297872,60000.0,4-6,50-100k
subaru,crosstrek,Subaru XV,63400.0,2017,2,114.0,1,petrol,1.6,1,1,0,1,0,0,Other,8,556.140350877193,39625.0,7-10,50-100k
ds,ds 7 crossback,DS / DS DS7 Crossback / Crossback,99000.0,2018,1,177.0,0,diesel,2.0,0,1,0,1,1,1,Other,7,559.3220338983051,49500.0,7-10,50-100k
skoda,octavia,Skoda Octavia,59500.0,2015,1,105.0,0,petrol,1.2,1,0,0,0,0,0,Budget,10,566.6666666666666,49583.333333333336,7-10,50-100k
subaru,crosstrek,Subaru XV,57000.0,2017,1,114.0,1,petrol,1.6,0,1,1,1,0,0,Other,8,500.0,35625.0,7-10,50-100k
skoda,octavia,Skoda Octavia,43000.0,2014,2,105.0,0,petrol,1.2,1,0,0,0,0,0,Budget,11,409.5238095238095,35833.333333333336,11-15,0-50k
chevrolet,trax,Chevrolet Trax,30000.0,2014,2,140.0,0,electric,1.4,0,1,1,1,0,0,Budget,11,214.28571428571428,21428.57142857143,11-15,0-50k
skoda,octavia,Skoda Octavia,45000.0,2015,2,105.0,0,petrol,1.2,1,0,0,0,0,0,Budget,10,428.57142857142856,37500.0,7-10,0-50k
skoda,kamik,Skoda Kamik,96000.0,2021,1,115.0,0,petrol,1.0,1,0,0,0,0,0,Budget,4,834.7826086956521,96000.0,4-6,50-100k
hyundai,i25,Hyundai i25,24550.0,2012,2,109.0,0,petrol,1.4,0,0,0,0,0,0,Budget,13,225.22935779816513,17535.714285714286,11-15,0-50k
ds,ds 3 crossback,DS / DS DS3 Crossback / Crossback,96600.0,2019,1,,0,petrol,1.2,0,1,1,0,1,1,Other,6,,80500.0,4-6,50-100k
chevrolet,orlando,Chevrolet Orlando,32000.0,2015,2,140.0,0,electric,1.4,0,1,1,1,0,0,Budget,10,228.57142857142858,22857.14285714286,7-10,0-50k
kia,picanto,Kia Picanto,50000.0,2019,2,84.0,0,petrol,1.2,1,0,1,0,0,0,Budget,6,595.2380952380952,41666.66666666667,4-6,0-50k
citroën,c3,Citroen C3,36250.0,2017,2,110.0,0,petrol,1.2,1,0,0,1,0,0,Other,8,329.54545454545456,30208.333333333336,7-10,0-50k
kia,sportage,Kia Sportage,92000.0,2018,2,155.0,0,petrol,2.0,1,1,1,0,0,0,Budget,7,593.5483870967741,46000.0,7-10,50-100k
kia,sportage,Kia Sportage,88000.0,2018,2,155.0,0,petrol,2.0,1,1,1,0,0,0,Budget,7,567.741935483871,44000.0,7-10,50-100k
nissan,qashqai,Nissan Qashqai,22400.0,2009,4,140.0,0,petrol,2.0,0,1,0,0,0,0,Budget,16,160.0,11200.0,15+,0-50k
jeep,grand cherokee,Jeep / Jeep Grand Cherokee,128000.0,2019,4,286.0,1,petrol,3.6,1,1,1,0,0,0,Other,6,447.5524475524476,35555.555555555555,4-6,100-200k
toyota,rav4 hybrid,Toyota RAV4 Hybrid,180000.0,2020,1,178.0,0,hybrid,2.5,0,1,1,1,0,0,Budget,5,1011.2359550561798,72000.0,4-6,100-200k
audi,q5,Audi Q5,85000.0,2015,2,225.0,1,petrol,2.0,1,1,0,0,0,0,Luxury,10,377.77777777777777,42500.0,7-10,50-100k
peugeot,2008,Peugeot 2008,102000.0,2022,1,130.0,0,diesel,1.5,0,1,1,1,0,0,Other,3,784.6153846153846,68000.0,0-3,100-200k
skoda,octavia,Skoda Octavia,4000.0,2020,1,150.0,0,petrol,1.5,1,0,0,0,0,0,Budget,5,26.666666666666668,2666.6666666666665,4-6,0-50k
tesla,model 3,Tesla Model 3,162500.0,2021,1,325.0,0,electric,,0,1,1,0,0,0,Luxury,4,500.0,,4-6,100-200k
mitsubishi,outlander,Mitsubishi Outlander,111489.0,2017,1,150.0,0,petrol,2.0,0,0,1,0,1,1,Other,8,743.26,55744.5,7-10,100-200k
volkswagen,tiguan,Volkswagen Tiguan,179000.0,2022,1,150.0,0,petrol,1.5,0,0,1,0,1,1,Other,3,1193.3333333333333,119333.33333333333,0-3,100-200k
skoda,kodiaq,Skoda Kodiaq,174900.0,2023,1,150.0,0,petrol,1.5,0,1,1,0,1,1,Budget,2,1166.0,116600.0,0-3,100-200k
subaru,impreza,The new Subaru Impreza,23000.0,2014,2,114.0,0,petrol,1.6,1,0,0,0,0,0,Other,11,201.75438596491227,14375.0,11-15,0-50k
seat,ibiza,seat Ibiza,25000.0,2011,2,105.0,0,petrol,1.2,1,0,0,0,0,0,Budget,14,238.0952380952381,20833.333333333336,11-15,0-50k
bmw,7 series,BMW 7 Series,49900.0,2011,7,326.0,0,petrol,3.0,1,1,0,0,1,1,Luxury,14,153.06748466257667,16633.333333333332,11-15,0-50k
hyundai,i10,Hyundai i10,30000.0,2015,3,66.0,0,petrol,1.0,1,0,0,0,0,0,Budget,10,454.54545454545456,30000.0,7-10,0-50k
geely,geometry c,Geely - Geely Geometry C,167000.0,2024,1,204.0,0,electric,,0,1,1,1,0,0,Other,1,818.6274509803922,,0-3,100-200k
bmw,5 series,BMW 5 Series,199000.0,2019,3,252.0,0,hybrid,2.0,0,1,1,1,0,0,Luxury,6,789.6825396825396,99500.0,4-6,100-200k
dacia,sandero stepway,Dacia Sandro Stepway,20000.0,2015,1,90.0,0,petrol,0.9,1,0,0,1,0,0,Budget,10,222.22222222222223,22222.222222222223,7-10,0-50k
ford,mustang mach-e,Ford Mustang MACH E,10000.0,2022,2,269.0,0,electric,,0,0,1,1,1,1,Other,3,37.174721189591075,,0-3,0-50k
nissan,qashqai,Nissan Qashqai,100663.0,2019,1,115.0,0,petrol,1.2,0,1,1,1,0,0,Budget,6,875.3304347826087,83885.83333333334,4-6,100-200k
audi,q3,Audi Q3,172000.0,2021,1,150.0,0,petrol,1.5,0,1,1,0,1,1,Luxury,4,1146.6666666666667,114666.66666666667,4-6,100-200k
toyota,corolla,Toyota Corolla,34250.0,2012,2,124.0,0,petrol,1.6,1,0,0,0,0,0,Budget,13,276.2096774193548,21406.25,11-15,0-50k
skoda,kodiaq,Skoda Kodiaq,138000.0,2020,1,150.0,0,petrol,1.5,0,1,1,0,1,1,Budget,5,920.0,92000.0,4-6,100-200k
chevrolet,spark,Chevrolet Spark,60000.0,2020,2,98.0,0,electric,1.4,1,1,1,0,0,0,Budget,5,612.2448979591836,42857.14285714286,4-6,50-100k
audi,a4,Audi A4,5000.0,2017,3,190.0,0,petrol,2.0,0,1,1,0,1,1,Luxury,8,26.31578947368421,2500.0,7-10,0-50k
volvo,944,Volvo 944,29750.0,1994,1,112.0,0,petrol,2.3,1,0,0,0,0,0,Other,31,265.625,12934.782608695654,15+,0-50k
audi,q2,Audi Q2,100000.0,2019,2,116.0,0,petrol,1.0,0,1,1,0,1,1,Luxury,6,862.0689655172414,100000.0,4-6,50-100k
volvo,xc90,Volvo XC90,32000.0,2010,6,238.0,1,petrol,3.2,1,1,0,0,0,0,Other,15,134.45378151260505,10000.0,11-15,0-50k
ford,explorer,Ford Explorer,10000.0,2014,1,290.0,1,petrol,3.5,1,0,1,0,1,1,Other,11,34.48275862068966,2857.1428571428573,11-15,0-50k
skoda,superb,Skoda Superb (2019 onwards),200000.0,2022,1,156.0,0,hybrid,1.4,0,0,1,0,0,0,Budget,3,1282.051282051282,142857.14285714287,0-3,100-200k
chevrolet,cruze,Chevrolet Cruze,16900.0,2014,3,140.0,0,electric,1.4,1,0,1,0,0,0,Budget,11,120.71428571428571,12071.428571428572,11-15,0-50k
fiat,500,Fiat 500,123000.0,2023,1,118.0,0,electric,,0,1,0,1,0,0,Budget,2,1042.3728813559321,,0-3,100-200k
toyota,land cruiser,Toyota Land Cruiser short,88000.0,2008,4,173.0,1,diesel,3.0,1,0,0,0,0,0,Budget,17,508.67052023121386,29333.333333333332,15+,50-100k
citroën,c3,Citroen C3,45000.0,2019,2,110.0,0,petrol,1.2,0,1,1,1,0,0,Other,6,409.09090909090907,37500.0,4-6,0-50k
honda,odyssey,Honda Odyssey,57000.0,2014,2,248.0,0,petrol,3.5,1,1,1,0,0,0,Budget,11,229.83870967741936,16285.714285714286,11-15,50-100k
hyundai,i30,Hyundai i30CW,12500.0,2010,4,126.0,0,petrol,1.6,1,0,0,0,0,0,Budget,15,99.2063492063492,7812.5,11-15,0-50k
dacia,duster,The new Dacia Duster,58000.0,2019,1,109.0,0,diesel,1.5,1,0,1,1,0,0,Budget,6,532.1100917431193,38666.666666666664,4-6,50-100k
suzuki,alto,Suzuki Alto,15000.0,2011,1,67.0,0,petrol,1.0,0,0,0,0,0,0,Budget,14,223.88059701492537,15000.0,11-15,0-50k
honda,civic,The new Honda Civic sedan,63500.0,2017,2,142.0,0,petrol,1.8,1,1,0,0,0,0,Budget,8,447.1830985915493,35277.777777777774,7-10,50-100k
chevrolet,spark,Chevrolet Spark,12000.0,2011,3,82.0,0,electric,1.2,1,0,0,1,0,0,Budget,14,146.34146341463415,10000.0,11-15,0-50k
kia,niro hybrid,Kia Niro Hybrid,77900.0,2020,1,141.0,0,hybrid,1.6,0,1,0,0,1,1,Budget,5,552.4822695035461,48687.5,4-6,50-100k
nissan,qashqai,Nissan Qashqai,110000.0,2020,1,160.0,0,petrol,1.3,0,1,1,1,0,0,Budget,5,687.5,84615.38461538461,4-6,100-200k
toyota,corolla,Toyota Corolla,59000.0,2014,1,132.0,0,petrol,1.6,1,1,0,1,0,0,Budget,11,446.969696969697,36875.0,11-15,50-100k
seat,ibiza,seat Ibiza,32900.0,2013,4,105.0,0,petrol,1.2,1,1,0,0,0,0,Budget,12,313.3333333333333,27416.666666666668,11-15,0-50k
skoda,superb,Skoda Superb (until 2019),38770.0,2014,3,200.0,0,petrol,2.0,1,1,0,0,0,0,Budget,11,193.85,19385.0,11-15,0-50k
hyundai,ioniq,Hyundai Ioniq,85215.0,2017,2,141.0,0,hybrid,1.6,0,1,1,0,1,1,Budget,8,604.3617021276596,53259.375,7-10,50-100k
mitsubishi,outlander,Mitsubishi Outlander,84500.0,2018,2,150.0,0,petrol,2.0,0,1,1,0,1,1,Other,7,563.3333333333334,42250.0,7-10,50-100k
land rover,range rover evoque,Land Rover Range Rover Evoque,104900.0,2014,4,241.0,1,petrol,2.0,0,1,0,0,0,0,Luxury,11,435.26970954356847,52450.0,11-15,100-200k
dacia,duster,Dacia Duster,3000.0,2018,3,109.0,0,diesel,1.5,1,0,1,1,0,0,Budget,7,27.522935779816514,2000.0,7-10,0-50k
porsche,macan,Porsche Macan,179900.0,2015,2,340.0,1,petrol,3.0,1,1,0,0,0,0,Luxury,10,529.1176470588235,59966.666666666664,7-10,100-200k
chevrolet,equinox,Chevrolet Equinox,113969.0,2019,1,170.0,0,electric,1.5,0,1,1,0,0,0,Budget,6,670.4058823529411,75979.33333333333,4-6,100-200k
renault,megane grand coupe,Renault Megane Grand Coupe,50025.0,2017,3,110.0,0,diesel,1.5,1,1,0,1,0,0,Budget,8,454.77272727272725,33350.0,7-10,50-100k
kia,picanto,Kia Picanto,66700.0,2018,2,84.0,0,petrol,1.2,1,1,1,0,0,0,Budget,7,794.047619047619,55583.333333333336,7-10,50-100k
audi,e-tron,Audi E-tron,235000.0,2019,2,408.0,1,electric,,0,1,1,0,1,1,Luxury,6,575.9803921568628,,4-6,200-400k
toyota,yaris,Toyota Yaris,62000.0,2019,1,112.0,0,petrol,1.5,1,0,1,0,0,0,Budget,6,553.5714285714286,41333.333333333336,4-6,50-100k
toyota,yaris cross,Toyota Yaris Cross,130000.0,2021,1,125.0,0,petrol,1.5,0,1,1,0,1,1,Budget,4,1040.0,86666.66666666667,4-6,100-200k
chevrolet,spark,Chevrolet Spark,63000.0,2020,1,98.0,0,electric,1.4,1,1,1,0,0,0,Budget,5,642.8571428571429,45000.0,4-6,50-100k
kia,niro hybrid,Kia Niro Hybrid,57000.0,2017,2,141.0,0,hybrid,1.6,0,1,1,0,0,0,Budget,8,404.25531914893617,35625.0,7-10,50-100k
skoda,superb,Skoda Superb (2019 onwards),110000.0,2020,2,150.0,0,petrol,1.5,0,1,1,0,1,1,Budget,5,733.3333333333334,73333.33333333333,4-6,100-200k
renault,captur,Renault Capture,4000.0,2016,2,118.0,0,petrol,1.2,1,1,0,1,0,0,Budget,9,33.898305084745765,3333.3333333333335,7-10,0-50k
toyota,avensis,Toyota Avensis,10500.0,2006,2,150.0,0,petrol,2.0,1,0,0,0,0,0,Budget,19,70.0,5250.0,15+,0-50k
volkswagen,caddy,Volkswagen Caddy,54000.0,2018,1,102.0,0,diesel,2.0,1,0,1,1,0,0,Other,7,529.4117647058823,27000.0,7-10,50-100k
fiat,500,Fiat 500,18000.0,2013,3,69.0,0,petrol,1.2,1,0,0,1,0,0,Budget,12,260.8695652173913,15000.0,11-15,0-50k
hyundai,sonata hybrid,Hyundai Sonata Hybrid,7000.0,2021,2,192.0,0,hybrid,2.0,0,1,1,0,1,1,Budget,4,36.458333333333336,3500.0,4-6,0-50k
jeep,grand cherokee,Jeep / Jeep Grand Cherokee,140000.0,2017,2,250.0,1,diesel,3.0,1,1,0,0,0,0,Other,8,560.0,46666.666666666664,7-10,100-200k
hyundai,tucson,Hyundai Tucson,66000.0,2016,2,155.0,0,petrol,2.0,1,1,0,0,0,0,Budget,9,425.80645161290323,33000.0,7-10,50-100k
toyota,aygo cross,Toyota Aygo Cross (AYGO X),10100.0,2023,1,72.0,0,petrol,1.0,0,1,1,1,0,0,Budget,2,140.27777777777777,10100.0,0-3,0-50k
kia,picanto,Kia Picanto,32000.0,2016,6,69.0,0,petrol,1.0,1,0,1,1,0,0,Budget,9,463.768115942029,32000.0,7-10,0-50k
toyota,corolla hybrid,Toyota Corolla Hybrid,118000.0,2021,2,98.0,0,hybrid,1.8,0,0,1,0,1,1,Budget,4,1204.0816326530612,65555.55555555555,4-6,100-200k
audi,q3,Audi Q3,167000.0,2020,1,150.0,0,petrol,1.5,1,1,1,0,0,0,Luxury,5,1113.3333333333333,111333.33333333333,4-6,100-200k
hyundai,i10,Hyundai i10,22000.0,2011,4,87.0,0,petrol,1.2,1,0,0,0,0,0,Budget,14,252.8735632183908,18333.333333333336,11-15,0-50k
hyundai,sonata hybrid,Hyundai Sonata Hybrid,174000.0,2023,1,192.0,0,hybrid,2.0,0,0,1,0,0,0,Budget,2,906.25,87000.0,0-3,100-200k
volkswagen,passat,Volkswagen Passat,19999.0,2012,5,160.0,0,petrol,1.8,1,1,0,0,0,0,Other,13,124.99375,11110.555555555555,11-15,0-50k
byd,atto 3,BYD ATTO 3,180000.0,2024,1,204.0,0,electric,,0,1,1,0,1,1,Other,1,882.3529411764706,,0-3,100-200k
honda,civic,The new Honda Civic sedan,23500.0,2008,2,140.0,0,petrol,1.8,1,1,0,0,0,0,Budget,17,167.85714285714286,13055.555555555555,15+,0-50k
jeep,wrangler,Jeep / Jeep Wrangler short,210000.0,2020,2,272.0,1,petrol,2.0,1,1,1,0,0,0,Other,5,772.0588235294117,105000.0,4-6,200-400k
bmw,3 series,BMW 3 Series,149000.0,2018,3,252.0,0,hybrid,2.0,0,1,1,0,1,1,Luxury,7,591.2698412698413,74500.0,7-10,100-200k
kia,picanto,Kia Picanto,28900.0,2014,4,85.0,0,petrol,1.2,1,0,0,0,0,0,Budget,11,340.0,24083.333333333336,11-15,0-50k
chevrolet,spark,Chevrolet Spark,4800.0,2011,2,82.0,0,electric,1.2,1,0,0,1,0,0,Budget,14,58.53658536585366,4000.0,11-15,0-50k
skoda,superb,Skoda Superb (2019 onwards),10000.0,2023,1,190.0,0,petrol,2.0,1,1,0,0,1,1,Budget,2,52.63157894736842,5000.0,0-3,0-50k
seat,ibiza,seat Ibiza,72000.0,2021,1,110.0,0,petrol,1.0,1,0,1,1,0,0,Budget,4,654.5454545454545,72000.0,4-6,50-100k
mazda,3,Mazda 3,23500.0,2010,2,105.0,0,petrol,1.6,1,0,0,0,0,0,Other,15,223.8095238095238,14687.5,11-15,0-50k
lexus,rx450h,Lexus RX450H,74900.0,2014,3,249.0,1,hybrid,3.5,0,1,0,1,0,0,Luxury,11,300.80321285140565,21400.0,11-15,50-100k
nissan,sentra,Nissan Sentra,79999.0,2021,2,149.0,0,petrol,2.0,0,1,1,0,1,1,Budget,4,536.9060402684564,39999.5,4-6,50-100k
nissan,x-trail,Nissan X-Trail,111073.0,2017,1,130.0,0,diesel,1.6,0,1,1,1,0,0,Budget,8,854.4076923076923,69420.625,7-10,100-200k
skoda,octavia,Skoda Octavia,115000.0,2021,2,150.0,0,petrol,1.5,1,0,0,0,0,0,Budget,4,766.6666666666666,76666.66666666667,4-6,100-200k
hyundai,elantra,Hyundai Elantra (2016 onwards),55000.0,2017,1,127.0,0,petrol,1.6,1,0,1,0,0,0,Budget,8,433.07086614173227,34375.0,7-10,50-100k
ford,explorer,Ford Explorer,139900.0,2018,2,290.0,1,petrol,3.5,1,1,0,0,1,1,Other,7,482.41379310344826,39971.42857142857,7-10,100-200k
nissan,micra,Nissan Micra,43500.0,2018,1,80.0,0,petrol,1.2,1,0,0,0,0,0,Budget,7,543.75,36250.0,7-10,0-50k
kia,niro phev,Kia Niro PHEV,122000.0,2021,1,141.0,0,hybrid,1.6,0,1,0,0,1,1,Budget,4,865.2482269503546,76250.0,4-6,100-200k
peugeot,3008,Peugeot 3008,79000.0,2017,2,165.0,0,petrol,1.6,0,1,1,1,0,0,Other,8,478.7878787878788,49375.0,7-10,50-100k
mazda,cx-3,Mazda CX-3,108160.0,2021,1,156.0,0,petrol,2.0,1,1,0,1,0,0,Other,4,693.3333333333334,54080.0,4-6,100-200k
toyota,rav4,Toyota RAV4 is long,149800.0,2021,1,175.0,0,petrol,2.0,0,0,1,1,1,1,Budget,4,856.0,74900.0,4-6,100-200k
land rover,range rover evoque,Land Rover Range Rover Evoque,215000.0,2019,3,200.0,1,electric,2.0,1,1,1,0,0,0,Luxury,6,1075.0,107500.0,4-6,200-400k
tesla,model 3,Tesla Model 3,190000.0,2022,2,498.0,1,electric,,0,0,1,0,1,1,Luxury,3,381.5261044176707,,0-3,100-200k
lexus,ux,Lexus UX,145000.0,2021,2,173.0,0,petrol,2.0,0,1,1,0,1,1,Luxury,4,838.150289017341,72500.0,4-6,100-200k
kia,picanto,Kia Picanto,65000.0,2020,1,84.0,0,petrol,1.2,1,0,1,0,0,0,Budget,5,773.8095238095239,54166.66666666667,4-6,50-100k
bmw,5 series,BMW 5 Series,47000.0,2012,7,204.0,0,petrol,2.5,1,1,0,0,1,1,Luxury,13,230.3921568627451,18800.0,11-15,0-50k
